instituicao_id,instituicao,registros,valor_total,quantidade_total,instituicoes,fornecedores,preco_ponderado
88000906000157,MUNICIPIO DE ALVORADA,584,26362934.64,159442790.0,1,87,0.16534416288124412
03518900000113,INSTITUTO CURITIBA DE SAUDE,167,25682957.9661,206630.0,1,32,124.29442949281324
58200015000183,MUNICIPIO DE SANTOS,427,25613517.268,85216298.0,1,126,0.3005706404659822
07851282000180,FUNDO MUNICIPAL DE SAUDE,1449,24579397.1681,19136946.0,1,100,1.284394969192054
19110162000100,FUNDACAO HOSPITALAR DO MUNICIPIO DE VARGINHA FHOMUV,736,24338426.21,4716453.0,1,77,5.160324127050561
09555110000194,FUNDO MUNICIPAL DE SAUDE,1409,23778094.4568,33248534.0,1,39,0.715162192017248
46410866000171,MUNICIPIO DE JAGUARIUNA,966,23508811.35,45777841.0,1,96,0.5135412862742915
13660767000199,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,1146,21994310.2117,107020887.0,1,84,0.20551418352288559
07926117000140,CONSORCIO INTERMUNICIPAL - CI - CENTRO SUL,323,21757712.6278,60982060.0,1,39,0.3567887445553659
02493318000187,CONSORCIO INTERMUNICIPAL DO MEDIO ALTO URUGUAI,1887,21710256.1351,70063333.0,1,58,0.3098661625917796
11664446000137,FUNDO MUNICIPAL DE SAUDE,1193,21610262.31,21151558.0,1,26,1.0216865495203709
11422073000198,FUNDO MUNICIPAL DE SAUDE DE JUAZEIRO DO NORTE,1361,20544344.85,7170902.0,1,15,2.8649596452440713
04384829000196,FUNDO ESTADUAL DE SAUDE,63,20030107.9,3581630.0,1,23,5.592455920907519
18308734000106,MUNICIPIO DE SAO SEBASTIAO DO OESTE,1162,19590543.0,7903600.0,1,53,2.478686041803735
34671016000148,MUNICIPIO DE PAU D`ARCO,174,19572486.75,1275923.0,1,3,15.339865140764765
13659627000109,FUNDO MUNICIPAL DE SAUDE DE SAO GABRIEL DO OESTE,1279,19459445.3525,53383023.0,1,71,0.3645249792710315
11216262000104,FUNDO MUNICIPAL DE SAUDE,1116,18953410.079,30366041.0,1,91,0.6241646739197909
46374500003614,SECRETARIA DE ESTADO DA SAUDE,482,18641929.3018,328632.0,1,75,56.72584928369727
55356653000108,MUNICIPIO DE PRESIDENTE PRUDENTE,637,18520578.68,124985136.0,1,46,0.14818225008772243
19876424000142,MUNICIPIO DE IPATINGA,394,18395871.686,54979990.0,1,29,0.33459212498947344
78956513000168,AUTARQUIA MUNICIPAL DE SAUDE DE APUCARANA A M S,1210,17964172.545,92686712.0,1,117,0.19381605148535208
11892520000172,FUNDO MUNICIPAL DE SAUDE DE BASTOS,1021,17813252.7764,35652939.0,1,144,0.499629294976215
47842836000105,MUNICIPIO DE FERNANDOPOLIS,809,17424297.3658,48075528.0,1,114,0.3624359022286765
46694139000183,MUNICIPIO DE JACAREI,219,17254333.925,83316508.0,1,52,0.20709382017066774
44518371000135,MUNICIPIO DE GARCA,1049,17050477.176,25974416.0,1,97,0.6564335142703497
88254875000160,MUNICIPIO DE NOVO HAMBURGO,307,16399755.617,82086570.0,1,60,0.19978609919990567
50387844000105,MUNICIPIO DE JABOTICABAL,1386,15552497.736,19760941.0,1,46,0.7870322438592372
45358249000101,MUNICIPIO DE SAO CARLOS,259,15314908.52,41749627.0,1,57,0.3668274334522797
08968508000190,FUNDO MUNICIPAL DE SAUDE DE PIMENTA BUENO,1810,15245464.3285,9291368.0,1,124,1.640820203063747
09253109000105,FUNDO MUNICIPAL DE SAUDE,1173,14884445.8397,63768941.0,1,136,0.2334121534133678
16781346000104,MUNICIPIO DE PIUMHI,1891,14803438.316,14443416.0,1,61,1.0249263966363635
76105618000188,MUNICIPIO DE CAMPO LARGO,155,14765755.171,9276525.0,1,25,1.591733453098008
11372925000180,FUNDO MUNICIPAL DE SAUDE,752,14299028.6544,13120341.0,1,11,1.0898366631172163
77816510000166,MUNICIPIO DE FRANCISCO BELTRAO,983,14101802.455,28799555.0,1,94,0.4896534844027972
18428839000190,MUNICIPIO DE UBERABA,320,13644002.82,32004890.0,1,94,0.4263099426368908
45339363000194,MUNICIPIO DE PORTO FERREIRA,785,13300934.94,17622898.0,1,98,0.7547529889805865
17453467000190,FUNDO MUNICIPAL DE SAUDE DE CONCEICAO DO ARAGUAIA,300,12919418.67,137658241.0,1,15,0.09385140022238117
46362927000172,MUNICIPIO DE BROTAS,2041,12912836.8292,25367964.0,1,131,0.5090214109890726
02236721000120,CONSORCIO PUBLICO DA REGIAO NOROESTE - CIM NOROESTE,268,12839587.6,25919150.0,1,18,0.4953707046720282
12465477000121,FUNDO MUNICIPAL DE SAUDE,501,12730792.7,28472012.0,1,6,0.4471335815677515
08247860000136,FUNDO MUNICIPAL DE SAUDE,1054,12600023.379,35774694.0,1,45,0.352204923933102
07146301000177,MUNICIPIO DE CHAVAL,941,12384501.0177,2658804.0,1,9,4.657921763958532
09256935000108,FUNDO MUNICIPAL DE SAUDE,1101,12342718.192,28837420.0,1,134,0.428010487484664
10414835000141,FMS - FUNDO MUNICIPAL DE SAUDE DE LINHARES,351,12271414.98,56360170.0,1,42,0.21773204339163635
19275776000142,FUNDO MUNICIPAL DE SAUDE,761,12247652.84,4668516.0,1,75,2.6234573984538128
87612537000190,MUNICIPIO DE PASSO FUNDO,353,11381042.23,69547371.0,1,52,0.1636444637138045
90256652000184,MUNICIPIO DE IMBE,561,11366354.23,36114401.0,1,60,0.31473190514775534
88000914000101,MUNICIPIO DE VIAMAO,176,11277181.225,54208675.0,1,42,0.20803277750286278
92324706000127,MUNICIPIO DE ELDORADO DO SUL,877,11270271.8652,42045379.0,1,70,0.2680501908473699
87990800000185,MUNICIPIO DE CACHOEIRINHA,773,11059557.149,50563758.0,1,88,0.21872498379175062
76020452000105,MUNICIPIO DA LAPA,1192,10963942.0936,24558063.0,1,151,0.446449790995324
76331941000170,MUNICIPIO DE CORNELIO PROCOPIO,639,10908171.64,29545980.0,1,87,0.369193089550592
12219015000124,FUNDO MUNICIPAL DE SAUDE DE ITABAIANA SERGIPE,448,10800849.44,55817240.0,1,30,0.19350382498310556
04034583000637,MUNICIPIO DE RIO BRANCO,177,10760934.0,50290400.0,1,13,0.21397590792676138
43976166000150,MUNICIPIO DE AMERICO BRASILIENSE,1116,10661266.3615,18640567.0,1,59,0.5719389523666314
95725438000143,FUNDO MUNICIPAL DE SAUDE DE GUAIRA,1221,10518078.344,32975700.0,1,78,0.3189645206621846
09468040000137,FUNDO MUNICIPAL DE SAUDE DE PIRAQUARA,776,10439149.123,38334395.0,1,159,0.2723180872686265
12292556000188,FUNDO MUNICIPAL DE SAUDE DE CABO FRIO,185,10171693.08,7286060.0,1,16,1.3960484926009393
35561471000153,MUNICIPIO DE PARIPUEIRA,661,9991719.78,24234671.0,1,17,0.4122903001241486
52359692000162,MUNICIPIO DE BOM JESUS DOS PERDOES,631,9694765.8177,10807355.0,1,87,0.8970525922115079
46523031000128,MUNICIPIO DE ITAPEVI,147,9603097.75,23317407.0,1,13,0.4118424381407418
11441605000134,FUNDO MUNICIPAL DE SAUDE DE OURILANDIA DO NORTE,496,9418511.7,5746336.0,1,5,1.6390464636944306
09262602000191,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE SARANDI,520,9272703.394,5838100.0,1,48,1.5883084212329353
11899610000195,FUNDO MUNICIPAL DE SAUDE DE URUARA,327,8979265.22,10134541.0,1,8,0.8860061072326808
18313817000185,MUNICIPIO DE PARA DE MINAS,288,8889571.573,19788572.0,1,33,0.44922754269484433
46482832000192,MUNICIPIO DE SAO SEBASTIAO,128,8849995.93,52772101.0,1,14,0.16770217145608812
46231890000143,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,919,8848279.158,24640220.0,1,57,0.35909903231383483
91995365000159,MUNICIPIO DE NOVA HARTZ,705,8766713.9402,26077052.0,1,42,0.33618500819034297
11770182000104,FUNDO MUNICIPAL DE SAUDE DE GUARAPARI,756,8562533.7814,34572279.0,1,107,0.2476705044929205
11209770000165,FUNDO MUNICIPAL DE SAUDE,201,8547020.388,90026.0,1,8,94.93946624308533
23109604000176,FUNDO MUNICIPAL DE SAUDE DE ESPIGAO DO OESTE (FMS),596,8540898.82,5071558.0,1,49,1.684077914518576
11795661000177,FUNDO MUNICIPAL DE SAUDE,390,8369824.34,25371894.0,1,26,0.3298856734936698
44229813000123,MUNICIPIO DE SERRANA,587,8271138.736,15904154.0,1,57,0.5200615346154218
46523122000163,MUNICIPIO DE TABOAO DA SERRA,210,8260429.75,48069490.0,1,24,0.17184350718095823
04380507000179,MUNICIPIO DE OURO PRETO DO OESTE,548,8244951.75,10218719.0,1,43,0.8068478788779689
44959021000104,MUNICIPIO DE GUARUJA,91,8238771.2,46865846.0,1,21,0.17579478240934773
45741527000105,MUNICIPIO DE SAO SEBASTIAO DA GRAMA,689,8227274.26,10095300.0,1,40,0.8149608491080007
01596018000160,MUNICIPIO DE TAMANDARE,655,8220072.58,20144703.0,1,22,0.40805131651729987
46374500003533,SECRETARIA DE ESTADO DA SAUDE,52,8190003.6602,80291.0,1,24,102.00400618002017
11168783000133,FUNDO MUNICIPAL DE SAUDE DO CABO DE SANTO AGOSTINHO,178,8023939.0,17809400.0,1,24,0.4505451615439038
07582909000144,FUNDO MUNICIPAL DE SAUDE,560,7979973.81,7156156.0,1,157,1.1151201580848713
36975571000199,FUNDO MUNICIPAL DE SAUDE,380,7918139.19,15052334.0,1,40,0.526040625327607
14007211000160,FUNDO MUNICIPAL DE SAUDE DE JARAGUA DO SUL,277,7877309.136,44314278.0,1,22,0.1777600694746736
45355575000165,MUNICIPIO DE IBATE,893,7838023.7506,8336348.0,1,62,0.9402227151025845
07598642000183,MUNICIPIO DE SENADOR SA,1292,7835990.5096,1671402.0,1,16,4.688273981723128
11289929000107,FUNDO MUNICIPAL DE SAUDE,1512,7726812.9,16167363.0,1,32,0.47792660435718554
06016618000126,FUNDO MUNICIPAL DE SAUDE DE MIRANTE DA SERRA,2492,7671347.83,11340682.0,1,100,0.6764450171515258
88150495000186,MUNICIPIO DE ESTEIO,1504,7638747.5897,35243387.0,1,188,0.21674272083157048
11639262000117,FUNDO MUNICIPAL DE SAUDE DE CAPELA,769,7465499.16,21052867.0,1,40,0.3546072447044861
22992304000115,FUNDO MUNICIPAL DE SAUDE DE NOVA MAMORE,901,7461214.146,11987243.0,1,72,0.6224295399701165
11264342000135,FUNDO MUNICIPAL DE SAUDE DE ITAPUA DO OESTE - RO,738,7391424.5,6893520.0,1,51,1.0722279038865485
88814181000130,MUNICIPIO DE OSORIO,148,7299040.9,10653650.0,1,22,0.6851211462738123
46371654000122,MUNICIPIO DE SANTA CRUZ DAS PALMEIRAS,1060,7204609.8543,8814756.0,1,93,0.817335142833222
30372673000133,AUTARQUIA MUNICIPAL DE SAUDE DE PAICANDU,635,7129947.9,2213105.0,1,23,3.221694361541816
76105576000185,MUNICIPIO DE RIO BRANCO DO SUL,242,7089296.737,796393.0,1,74,8.901756716847084
11957240000103,FUNDO MUNICIPAL DE SAUDE DE MONTE NEGRO,1237,7046549.64,7636270.0,1,71,0.9227737678212006
11361904000169,MUNICIPIO DE TIMBAUBA,275,7045915.62,26621767.0,1,16,0.2646674662880191
10373665000102,FUNDO MUNICIPAL DE SAUDE DE ARAUCARIA,139,6864734.0,30379022.0,1,20,0.22596955227854273
88488366000100,MUNICIPIO DE SANTA MARIA,180,6850362.1,30182750.0,1,45,0.22696282147915614
76288760000108,MUNICIPIO DE ROLANDIA,426,6842673.0132,14526819.0,1,67,0.47103725965058146
11462050000107,FUNDO MUNICIPAL DE SAUDE DE SALGADO DE SAO FELIX,382,6783486.2,32675547.0,1,8,0.20760130503706642
11328684000171,FUNDO MUNICIPAL DE SAUDE,687,6753163.97,6063217.0,1,46,1.113792227789307
09485333000122,FUNDO MUNICIPAL DE SAUDE,755,6647606.93,8280875.0,1,86,0.8027662451129862
87849923000109,MUNICIPIO DE BENTO GONCALVES,125,6623913.14,10574678.0,1,34,0.6263938381859003
18158261000108,MUNICIPIO DE DOURADOQUARA,2022,6566050.0537,2899023.0,1,109,2.264918234074031
76208487000164,MUNICIPIO DE PALOTINA,901,6559445.8746,17995492.0,1,74,0.36450494793918387
09201882000128,FUNDO MUNICIPAL DE SAUDE,795,6559072.883,16890489.0,1,63,0.3883293658934327
05131180000164,MUNICIPIO DE OBIDOS,175,6557310.0,5435200.0,1,7,1.2064523844568737
14830853000165,FUNDO MUNICIPAL DE SAUDE DE CASTELO - ES,664,6447405.0324,22907243.0,1,47,0.2814570497375001
05301040000197,FUNSAUDE -FUNDACAO DE SAUDE PUBLICA DO MUNICIPIO DE SAO GABRIEL DO OESTE,997,6377031.9272,1591896.0,1,42,4.005935015352762
09157931000172,FUNDO MUNICIPAL DE SAUDE,1272,6350036.14,16455544.0,1,126,0.3858903807737988
14004655000142,FUNDO MUNICIPAL DE SAUDE DE CHAPADAO DO SUL-MS,674,6348705.05,13496952.0,1,67,0.47038064964593485
11490142000109,FUNDO MUNICIPAL DE SAUDE,1243,6265872.48,23930228.0,1,19,0.2618392302823024
63762009000230,MUNICIPIO DE NOVO HORIZONTE DO OESTE,1293,6258870.722,4040276.0,1,58,1.549119595294975
18241380000111,MUNICIPIO DE ITAMOGI,1149,6133936.2527,7328027.0,1,35,0.8370515355224537
09090689000167,MUNICIPIO DE SANTA LUZIA,1483,6093897.62,11081432.0,1,45,0.5499196872750742
11356210000133,FUNDO MUNICIPAL DE SAUDE,494,6072190.1,12124511.0,1,26,0.5008193814991796
08889455000111,FUNDO MUNICIPAL DE SAUDE DE DOIS VIZINHOS,1102,6043696.328,28260100.0,1,87,0.21385969363165735
76206457000119,MUNICIPIO DE SANTA HELENA,902,6025648.6785,13907705.0,1,62,0.43325974188408517
87890992000158,MUNICIPIO DE GRAVATAI,120,5975788.91,18387660.0,1,33,0.3249890910534565
11297536000137,FUNDO MUNICIPAL DE SAUDE,914,5952614.9764,24614532.0,1,58,0.2418333599192542
11546530000156,FUNDO MUNICIPAL DE SAUDE,872,5861907.44,11491317.0,1,49,0.5101162416805664
11171199000137,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PILAR,885,5836313.47,11986973.0,1,13,0.4868880133458213
76021450000122,MUNICIPIO DE SAO MATEUS DO SUL,952,5826340.6164,29961904.0,1,80,0.19445828998050324
45732377000173,MUNICIPIO DE SANTA GERTRUDES,368,5807402.915,10879360.0,1,17,0.5338000502786928
24039073000155,FUNDACAO ESTATAL DE ATENCAO EM SAUDE DO ESTADO DO PARANA - FUNEAS-PARANA,9,5791759.8,3329380.0,1,5,1.739591095038716
53415717000160,MUNICIPIO DE OURINHOS,291,5774075.836,35363096.0,1,46,0.1632797036775287
76105634000170,MUNICIPIO DE COLOMBO,317,5761999.595,26678387.0,1,51,0.21598005887687288
12200283000102,MUNICIPIO DE MESSIAS,1015,5619960.38,5572025.0,1,34,1.0086028652060965
11073548000188,TORITAMA FUNDO MUNICIPAL DE SAUDE,520,5604018.28,10030210.0,1,39,0.5587139531475414
46373445000118,MUNICIPIO DE TAMBAU,996,5570383.1399,19210233.0,1,136,0.2899695771467217
00333678000196,CONSORCIO INTERMUNICIPAL DE SAUDE DO SUDOESTE - CONSUD,125,5499622.3365,10773293.0,1,19,0.5104866577470788
11348184000100,FUNDO MUNICIPAL DE SAUDE DE PALMEIRAIS - PI,523,5490024.08,7645009.0,1,2,0.7181187203311337
07331783000135,FUNDO MUNICIPAL DE SAUDE,842,5478835.674,7504914.0,1,34,0.7300331055092703
11393101000196,FUNDO MUNICIPAL DE SAUDE,789,5477381.74,16604900.0,1,30,0.32986538551873246
95684478000194,MUNICIPIO DE CANDOI,491,5471921.249,7077449.0,1,42,0.7731488067240047
84744853000128,FUNDO MUNICIPAL DE SAUDE DE CANDEIAS DO JAMARI,362,5464993.1,4347769.0,1,28,1.2569649169493595
12200333000143,MUNICIPIO DE SATUBA,666,5454639.81,11057765.0,1,2,0.4932859226073261
45276128000110,MUNICIPIO DE ARARAQUARA,78,5408251.88,11092540.0,1,45,0.4875575729273908
13099820000124,CUITE DE MAMANGUAPE FUNDO MUNICIPAL DE SAUDE,943,5264150.77,5724544.0,1,13,0.9195755626998412
44880060000111,MUNICIPIO DE DRACENA,341,5252696.7866,10409409.0,1,32,0.5046104717952767
11676238000158,FUNDO MUNICIPAL DE SAUDE,303,5249345.03,7202275.0,1,2,0.7288454037092447
49979255000137,MUNICIPIO DE ITAPOLIS,775,5225922.188,10093953.0,1,52,0.5177280088385591
00843130000196,MUNICIPIO DE OEIRAS - SECRETARIA DE SAUDE,741,5212843.04,10893827.0,1,2,0.47851347740330374
10291177000148,MUNICIPIO DE RIO FORMOSO,887,5145194.56,13830083.0,1,8,0.3720291888342246
25648387000118,UNIVERSIDADE FEDERAL DE UBERLANDIA,118,5130981.506,1483844.0,1,42,3.4578982062804444
76282680000145,MUNICIPIO DE MARIALVA,866,5123071.85,3286628.0,1,86,1.5587623089683407
08931506000126,FUNDO MUNICIPAL DE SAUDE DE UMUARAMA,794,5120188.647,10013638.0,1,67,0.5113215244050164
11513856000187,AUTARQUIA MUNICIPAL DE SAUDE DE CAMBIRA,1113,5076352.585,3914629.0,1,70,1.2967646704195979
76105600000186,MUNICIPIO DE CAMPINA GRANDE DO SUL,623,5063682.825,9299750.0,1,41,0.5444966612005699
46634523000190,MUNICIPIO DE SAO MANUEL,270,5058823.38,12186841.0,1,55,0.41510538949347087
01613167000190,MUNICIPIO DE TAMARANA,1494,5040434.5,11345238.0,1,81,0.4442775462268839
10425754000147,FUNDO MUNICIPAL DE SAUDE DE SANTA LUZIA,383,5022830.9,5463650.0,1,11,0.9193178369771124
88080379000138,MUNICIPIO DE HERVAL,195,5015920.0,6215000.0,1,30,0.8070667739340306
04695284000139,MUNICIPIO DE ESPIGAO D'OESTE,289,4937023.056,1827975.0,1,40,2.7008154137775406
04218960000183,MUNICIPIO DE ARROIO DO PADRE,10,4920883.585,1003360.0,1,3,4.90440478492266
23085655000105,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE NOVA BRASILNDIA D'OESTE - RO.,403,4897451.46,2593318.0,1,58,1.8884885926060746
75967760000171,MUNICIPIO DE UNIAO DA VITORIA,300,4887076.493,7966099.0,1,52,0.6134842779382983
46425229000179,MUNICIPIO DE AGUAI,748,4873955.3105,8202482.0,1,54,0.5942049382735616
13846658000160,FUNDO MUNICIPAL DE SAUDE,394,4785769.75,14321737.0,1,35,0.3341612647963023
11429173000146,FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL,1336,4766108.6024,9454935.0,1,83,0.5040868712899665
45749819000194,MUNICIPIO DE SANTA RITA DO PASSA QUATRO,1348,4740620.3777,8786390.0,1,95,0.5395413107886174
88696810000175,MUNICIPIO DE CAMAQUA,423,4664598.308,20439600.0,1,37,0.22821377659053993
08518587000137,FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE PARANAVAI,519,4652144.5666,8571674.0,1,69,0.5427346591342601
75368928000122,MUNICIPIO DE MAMBORE,312,4646425.9924,8293688.0,1,64,0.5602364101953196
14578805000121,FUNDO MUNICIPAL DE SAUDE DE COLATINA,603,4574785.4282,11999589.0,1,77,0.3812451766639674
76205640000108,MUNICIPIO DE DOIS VIZINHOS,762,4505300.655,10017889.0,1,77,0.44972555146099147
75732057000184,MUNICIPIO DE CAMBE,424,4468004.381,10249994.0,1,71,0.43590312160182726
11685421000110,FUNDO MUNICIPAL DE SAUDE DE BAYEUX,385,4464980.3,13958402.0,1,7,0.3198776120647621
11401857000130,FUNDO MUNICIPAL DE SAUDE,336,4464469.3801,3682015.0,1,38,1.2125071136592327
04326257000199,FUNDACAO MUNICIPAL DE SAUDE DE BITURUNA,448,4401296.771,4932017.0,1,44,0.8923928630010804
14785598000186,FUNDO MUNICIPAL DE SAUDE DE NOVA VENECIA,178,4344322.8,23177900.0,1,27,0.18743383999413232
10540697000147,FUNDO MUNICIPAL DE SAUDE DE FORQUILHINHA,649,4316465.804,24945495.0,1,50,0.1730358849964693
76910900000138,MUNICIPIO DE JAGUARIAIVA,761,4298003.6495,3098759.0,1,62,1.3870080407995589
13917136000102,FUNDO MUNICIPAL DE SAUDE DE CARIACICA,59,4205497.45,16492650.0,1,23,0.25499222077713407
12835008000157,FUNDO MUNICIPAL DE SAUDE,498,4190123.52,8408610.0,1,24,0.4983134572777189
10588370000145,FUNDO MUNICIPAL DE SAUDE DE SAO PEDRO DO IVAI,427,4168356.082,4712437.0,1,48,0.8845436197873838
12306005000126,FUNDO MUNICIPAL DE SAUDE,766,4128433.0,4280559.0,1,18,0.9644611836911955
10785644000196,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DE CAIANA,767,4117360.16,2039604.0,1,16,2.018705670316395
11190128000181,FUNDO MUNICIPAL DE SAUDE,342,4114709.6036,4436884.0,1,6,0.9273872392426757
19047937000140,FUNDO MUNICIPAL DE SAUDE DE MACHADINHO D'OESTE,483,4106059.3,7357670.0,1,34,0.5580651619330576
01572597000101,MUNICIPIO DE TRABIJU,423,4093575.8348,2634434.0,1,18,1.5538729893404049
45270188000126,MUNICIPIO DE MATAO,403,4048797.4373,11553851.0,1,20,0.35042839286225863
29138278000101,MUNICIPIO DE NOVA IGUACU,36,4038281.44,9752936.0,1,10,0.4140580272443088
87843819000107,MUNICIPIO DE FLORES DA CUNHA,1605,4021519.9045,28521846.0,1,43,0.1409978829736336
11079071000148,FUNDO MUNICIPAL DE SAUDE DE BURITIS,736,3930348.0976,7876453.0,1,112,0.49899975250280804
09647690000140,FUNDO MUNICIPAL DE SAUDE,565,3880885.05,3426025.0,1,19,1.1327661210878495
97761407000173,MUNICIPIO DE TAQUARA,147,3863765.2,14495800.0,1,35,0.2665437712992729
44431245000149,MUNICIPIO DE PIACATU,1258,3853229.014,5100252.0,1,39,0.7554977703062515
44229805000187,MUNICIPIO DE CASSIA DOS COQUEIROS,938,3847242.79,6286281.0,1,23,0.6120061750341736
10566414000136,FUNDO MUNICIPAL DE SAUDE,546,3787457.7,11474994.0,1,22,0.3300618457839717
09588897000190,FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE NOVA TEBAS PARANA,1505,3758751.567,2535082.0,1,133,1.482694274583623
56901275000150,MUNICIPIO DE ARUJA,221,3732150.0,19754531.0,1,34,0.18892627721711033
01391942000100,FUNDO MUNICIPAL DE SAUDE DE PRAINHA,186,3727891.6,3880520.0,1,5,0.9606680547967799
76105519000104,MUNICIPIO DE CONTENDA,549,3654694.599,6019627.0,1,63,0.6071297439193492
11186410000195,FUNDO MUNICIPAL DE SAUDE DE BELTERRA,201,3645489.0,3789200.0,1,30,0.9620735247545656
10599648000180,FUNDO MUNICIPAL DE SAUDE DE JOAO ALFREDO,248,3642656.15,10833662.0,1,8,0.33623498222484693
04092680000171,MUNICIPIO DE PIMENTA BUENO,401,3634908.91,2493717.0,1,40,1.4576268718543444
08703778000179,FUNDO MUNICIPAL DE SAUDE DE FLORIDA,1945,3597464.5181,2294150.0,1,104,1.5681034448924438
76017458000115,MUNICIPIO DE PARANAGUA,206,3593598.7238,3258052.0,1,36,1.1029899841377608
11408007000163,FUNDO MUNICIPAL DE SAUDE DE GROAIRAS,640,3580428.03,836021.0,1,23,4.282701068513829
11607836000175,FUNDO MUNICIPAL DE SAUDE DE AMARAJI,432,3579565.0,6248419.0,1,33,0.572875314539566
11203936000136,FUNDO MUNICIPAL DE SAUDE,451,3566921.0555,3842628.0,1,8,0.9282504201551646
04311955000110,FUNDO MUNICIPAL DE SAUDE - MARICA,137,3549142.2594,7288539.0,1,21,0.4869483801074536
95423000000100,MUNICIPIO DE PINHAIS,267,3538326.1049,24635046.0,1,24,0.14362977462676546
11835031000189,FUNDO MUNICIPAL DE SAUDE,164,3503443.7,7159705.0,1,9,0.4893279401874798
10319517000100,FUNDO MUNICIPAL DE SAUDE DE PORTO DA FOLHA,503,3475678.76,4570578.0,1,7,0.7604462192746737
09280202000109,FUNDO MUNICIPAL DE SAUDE - MAUA DA SERRA,1240,3471681.6426,7397596.0,1,43,0.4692986265538156
02861127000120,MUNICIPIO DE BATALHA-SECRETARIA MUNICIPAL DE SAUDE E SANEAMENTO BASICO,164,3445089.0,4258700.0,1,3,0.8089532016812643
12262739000150,MUNICIPIO DE JOAQUIM GOMES,346,3419930.13,14943440.0,1,14,0.2288582903267253
75845511000103,MUNICIPIO DE LUPIONOPOLIS,1216,3406218.304,5308961.0,1,88,0.6415979141681395
11465675000122,FUNDO MUNICIPAL DE SAUDE DE SERINGUEIRAS,1312,3397092.99,1138442.0,1,80,2.9839842433782313
11278364000154,FUNDO MUNICIPAL DE SAUDE,948,3370176.12,9848338.0,1,31,0.34220760091702784
04632212000142,MUNICIPIO DE PRESIDENTE MEDICI,222,3365352.14,1606671.0,1,27,2.0946118651547208
11472134000121,FUNDO MUNICIPAL DE SAUDE DE FEIRA NOVA,746,3322512.84,11991028.0,1,17,0.2770832358993741
46227849000101,MUNICIPIO DE PONGAI,1104,3317318.34,11856648.0,1,52,0.2797855127351339
11594727000160,FUNDO MUNICIPAL DE SAUDE,1750,3252250.9234,14076278.0,1,26,0.23104480626199625
11294360000160,MUNICIPIO DE AMARAJI,2167,3193557.49,3965204.0,1,14,0.8053955080243035
11497605000156,FUNDO MUNICIPAL DE SAUDE,415,3162499.82,1680552.0,1,12,1.8818220560863335
46223707000168,MUNICIPIO DE FARTURA,808,3162086.5,8811868.0,1,44,0.35884406121380846
11334531000137,FUNDO MUNICIPAL DE SAUDE,247,3121174.09,8932182.0,1,7,0.3494301941003889
88577416000118,MUNICIPIO DE CANOAS,19,3077860.0,18663625.0,1,13,0.1649122290016007
13070749000157,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MATARACA-PB,709,3059903.8,4504995.0,1,7,0.6792246828242873
76206465000165,MUNICIPIO DE MATELANDIA,431,3049268.14,5124826.0,1,61,0.5949993502218417
46523262000131,MUNICIPIO DE GUARAREMA,183,3021348.2738,10630988.0,1,21,0.28420202090341934
04266498000190,SECRETARIA MUNICIPAL DE SAUDE,361,2992395.03,9133797.0,1,12,0.3276178603487684
06553952000119,MUNICIPIO DE SIMPLICIO MENDES,369,2964197.106,4901984.0,1,1,0.6046933457963143
03581920000139,FUNDO MUNICIPAL DE SAUDE DE IGUABA GRANDE,230,2954138.72,4603468.0,1,15,0.6417202682846932
11811613000125,FUNDO MUNICIPAL DE SAUDE,417,2938872.82,1420547.0,1,49,2.0688318091552054
10601116000130,FUNDO MUNICIPAL DE SAUDE,385,2937531.138,2141540.0,1,32,1.3716909971329043
02930318000105,MUNICIPIO DE SEBASTIAO LEAL - SECRETARIA DE SAUDE,1024,2921898.475,5737520.0,1,7,0.509261575558778
14029232000187,FUNDO MUNICIPAL DE SAUDE,953,2916299.35,10135466.0,1,3,0.28773214275495573
08885072000175,FUNDO MUNICIPAL DE SAUDE DE TOLEDO,186,2889022.0,12666227.0,1,26,0.2280886012859236
76179829000165,MUNICIPIO DE PALMEIRA,411,2877038.4,12757790.0,1,44,0.2255122870026862
09154486000197,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,497,2856426.65,3231324.0,1,30,0.8839802662933213
08966882000156,FUNDO MUNICIPAL DE SAUDE,424,2843051.766,1878076.0,1,36,1.5138108180925585
95440517000108,MUNICIPIO DE SANTA CRUZ DO SUL,108,2836850.855,17796060.0,1,21,0.15940892843696863
09298629000134,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE GOIOERE,993,2767498.3412,5657225.0,1,100,0.4891971489908922
04223191000101,FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB,706,2767036.82,2593504.0,1,9,1.0669105657828173
